AvailabilityZone,Duration,FixedPrice,InstanceType,ProductDescription,ReservedInstancesOfferingId,UsagePrice,CurrencyCode,InstanceTenancy,Marketplace,OfferingClass,OfferingType,PricingDetails,RecurringCharges,Scope
us-east-1a,94608000,308.0,a1.large,Linux/UNIX,a73599e9-3083-4370-b340-af55c2c44814,0.0,USD,default,False,convertible,Partial Upfront,[],"[{'Amount': 0.0117, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1a,31536000,131.0,a1.medium,Linux/UNIX,ad80315e-9d37-4ac8-8657-f0c39ca4975c,0.0,USD,default,False,standard,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1a,31536000,151.0,a1.medium,Linux/UNIX,996b03ad-5dc8-4bf4-b0ce-6757ea53c3f8,0.0,USD,default,False,convertible,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1a,94608000,252.0,a1.medium,Linux/UNIX,612e1b0f-f3fc-4b05-a3f7-109fd6704cf2,0.0,USD,default,False,standard,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1a,94608000,302.0,a1.medium,Linux/UNIX,8b0faa30-9d7c-4bd1-a425-83fb2918ae76,0.0,USD,default,False,convertible,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1a,31536000,0.0,a1.medium,Linux/UNIX,c09a5fdf-a08f-4037-901f-d3c5d8280156,0.0,USD,default,False,standard,No Upfront,[],"[{'Amount': 0.0161, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1a,31536000,0.0,a1.medium,Linux/UNIX,e095a886-e046-46ee-93c3-407456f3a701,0.0,USD,default,False,convertible,No Upfront,[],"[{'Amount': 0.0185, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1a,94608000,0.0,a1.medium,Linux/UNIX,b9a9fd17-4e42-4233-a60e-89cebeffb6ad,0.0,USD,default,False,standard,No Upfront,[],"[{'Amount': 0.011, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1a,94608000,0.0,a1.medium,Linux/UNIX,24871097-df87-4ed6-a351-52f2a8e44fbc,0.0,USD,default,False,convertible,No Upfront,[],"[{'Amount': 0.0127, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1a,31536000,67.0,a1.medium,Linux/UNIX,e9d3ca77-c184-4c06-943a-bc8a2c38a844,0.0,USD,default,False,standard,Partial Upfront,[],"[{'Amount': 0.0077, 'Frequency': 'Hourly'}]",Availability Zone
