AvailabilityZone,Duration,FixedPrice,InstanceType,ProductDescription,ReservedInstancesOfferingId,UsagePrice,CurrencyCode,InstanceTenancy,Marketplace,OfferingClass,OfferingType,PricingDetails,RecurringCharges,Scope
us-east-1b,31536000,4069.0,c5ad.4xlarge,Linux/UNIX,f85e3f8b-9b31-4a5e-97a1-376593ffb7dd,0.0,USD,default,False,convertible,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,94608000,6798.0,c5ad.4xlarge,Linux/UNIX,9019e8de-be69-4786-aacc-8553e334a0d7,0.0,USD,default,False,standard,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,94608000,7938.0,c5ad.4xlarge,Linux/UNIX,5db1e059-9eb8-4f14-a498-dc5c1d4d81bb,0.0,USD,default,False,convertible,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,31536000,0.0,c5ad.4xlarge,Linux/UNIX,c8e33ec5-8d06-4b68-a812-042ab032f4db,0.0,USD,default,False,standard,No Upfront,[],"[{'Amount': 0.433, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,31536000,0.0,c5ad.4xlarge,Linux/UNIX,53fb927b-ca43-4f44-b623-42e4163be512,0.0,USD,default,False,convertible,No Upfront,[],"[{'Amount': 0.498, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,94608000,0.0,c5ad.4xlarge,Linux/UNIX,43cd9b65-2987-4c24-89aa-8c84c36e6739,0.0,USD,default,False,standard,No Upfront,[],"[{'Amount': 0.297, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,94608000,0.0,c5ad.4xlarge,Linux/UNIX,6b2cbff5-9a5e-46e9-8663-4d0578adfcf7,0.0,USD,default,False,convertible,No Upfront,[],"[{'Amount': 0.333, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,31536000,1808.0,c5ad.4xlarge,Linux/UNIX,3c49aba0-1778-474a-931b-8ab9d0669555,0.0,USD,default,False,standard,Partial Upfront,[],"[{'Amount': 0.206, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,31536000,2076.0,c5ad.4xlarge,Linux/UNIX,2fc63ea2-8ec2-4e85-af68-d68ce89cc5b0,0.0,USD,default,False,convertible,Partial Upfront,[],"[{'Amount': 0.237, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,94608000,3616.0,c5ad.4xlarge,Linux/UNIX,6dbbca3a-d418-417a-a742-999efcc0586e,0.0,USD,default,False,standard,Partial Upfront,[],"[{'Amount': 0.138, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,94608000,4050.0,c5ad.4xlarge,Linux/UNIX,45377516-8d0b-4159-b290-6d145a066dfe,0.0,USD,default,False,convertible,Partial Upfront,[],"[{'Amount': 0.154, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,31536000,7088.0,c5ad.8xlarge,Linux/UNIX,3797c80d-3e39-4c73-b4c1-0973a2a9a5a2,0.0,USD,default,False,standard,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,31536000,8139.0,c5ad.8xlarge,Linux/UNIX,ad4b4de6-bdb0-4453-b32f-197564759cf1,0.0,USD,default,False,convertible,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,94608000,13597.0,c5ad.8xlarge,Linux/UNIX,0f703141-741d-451c-a050-691cee1f5b08,0.0,USD,default,False,standard,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,94608000,15876.0,c5ad.8xlarge,Linux/UNIX,b791968e-3c7b-4124-9d55-e9c1441c8510,0.0,USD,default,False,convertible,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,31536000,0.0,c5ad.8xlarge,Linux/UNIX,04ee7513-4a7b-4032-bf46-5728ee9c027c,0.0,USD,default,False,standard,No Upfront,[],"[{'Amount': 0.867, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,31536000,0.0,c5ad.8xlarge,Linux/UNIX,998ab68f-edad-4f40-a40d-352499badb57,0.0,USD,default,False,convertible,No Upfront,[],"[{'Amount': 0.995, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,94608000,0.0,c5ad.8xlarge,Linux/UNIX,1a161897-55d3-4fb7-8e06-d6b22efe0fc9,0.0,USD,default,False,standard,No Upfront,[],"[{'Amount': 0.594, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,94608000,0.0,c5ad.8xlarge,Linux/UNIX,1312ebc3-1428-4c18-b4fd-e1ba76ceb05b,0.0,USD,default,False,convertible,No Upfront,[],"[{'Amount': 0.666, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,31536000,3616.0,c5ad.8xlarge,Linux/UNIX,b4c49119-e661-4cd7-9914-564b68a53377,0.0,USD,default,False,standard,Partial Upfront,[],"[{'Amount': 0.413, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,31536000,4153.0,c5ad.8xlarge,Linux/UNIX,d205a190-b081-4835-ba2c-4d77cb2e28cb,0.0,USD,default,False,convertible,Partial Upfront,[],"[{'Amount': 0.474, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,94608000,7232.0,c5ad.8xlarge,Linux/UNIX,b6c8bfed-1720-4d6c-9182-55e6a983e5a4,0.0,USD,default,False,standard,Partial Upfront,[],"[{'Amount': 0.275, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,94608000,8100.0,c5ad.8xlarge,Linux/UNIX,9a59b9e2-433f-4344-9961-17718ba5d10e,0.0,USD,default,False,convertible,Partial Upfront,[],"[{'Amount': 0.308, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,31536000,443.0,c5ad.large,Linux/UNIX,646e7e96-9b53-4488-9f4b-f46d15d235d6,0.0,USD,default,False,standard,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,31536000,509.0,c5ad.large,Linux/UNIX,8aa8c8ad-a876-402d-b192-299df7c57624,0.0,USD,default,False,convertible,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,94608000,850.0,c5ad.large,Linux/UNIX,bd560703-5434-4ed8-87cb-073fe4349bcc,0.0,USD,default,False,standard,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,94608000,992.0,c5ad.large,Linux/UNIX,e6e6046b-af95-422e-918f-46e0ed191dca,0.0,USD,default,False,convertible,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,31536000,0.0,c5ad.large,Linux/UNIX,b036a73b-b9e0-44e5-aab4-7187e7cbd24e,0.0,USD,default,False,standard,No Upfront,[],"[{'Amount': 0.054, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,31536000,0.0,c5ad.large,Linux/UNIX,9acc75b5-cd61-432b-a968-f960877aea10,0.0,USD,default,False,convertible,No Upfront,[],"[{'Amount': 0.062, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,94608000,0.0,c5ad.large,Linux/UNIX,c035691e-0aef-4cdf-95d6-2b0c72f362ed,0.0,USD,default,False,standard,No Upfront,[],"[{'Amount': 0.037, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,94608000,0.0,c5ad.large,Linux/UNIX,259b9084-1a7d-4f71-b3d9-e0e2c7fbe1b1,0.0,USD,default,False,convertible,No Upfront,[],"[{'Amount': 0.042, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,31536000,226.0,c5ad.large,Linux/UNIX,edbb84ce-1d4c-44e5-99d5-57ac30406450,0.0,USD,default,False,standard,Partial Upfront,[],"[{'Amount': 0.026, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,31536000,260.0,c5ad.large,Linux/UNIX,a7dba554-dd37-4e99-ae65-e1e4f5c17266,0.0,USD,default,False,convertible,Partial Upfront,[],"[{'Amount': 0.03, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,94608000,452.0,c5ad.large,Linux/UNIX,56d7fe06-0a97-465e-a110-07fdd846d0fc,0.0,USD,default,False,standard,Partial Upfront,[],"[{'Amount': 0.017, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,94608000,506.0,c5ad.large,Linux/UNIX,1c3bd705-abca-4b15-a96f-dc8c08711f90,0.0,USD,default,False,convertible,Partial Upfront,[],"[{'Amount': 0.019, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,31536000,886.0,c5ad.xlarge,Linux/UNIX,36e3208f-c21f-4b40-9471-6354967ab770,0.0,USD,default,False,standard,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,31536000,1017.0,c5ad.xlarge,Linux/UNIX,bca9a5c3-3ea5-4e5e-8bce-34bad1ef9c5f,0.0,USD,default,False,convertible,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,94608000,1700.0,c5ad.xlarge,Linux/UNIX,58f7c33d-942d-4740-a2e5-3b561980e3e8,0.0,USD,default,False,standard,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,94608000,1985.0,c5ad.xlarge,Linux/UNIX,69a8f565-8677-41e8-a95d-136ee7f67820,0.0,USD,default,False,convertible,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,31536000,0.0,c5ad.xlarge,Linux/UNIX,9fa6ffcb-f9d3-425a-82b0-b84714d0142d,0.0,USD,default,False,standard,No Upfront,[],"[{'Amount': 0.108, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,31536000,0.0,c5ad.xlarge,Linux/UNIX,9e5e0f04-a74b-4781-8789-f39d255b1c85,0.0,USD,default,False,convertible,No Upfront,[],"[{'Amount': 0.124, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,94608000,0.0,c5ad.xlarge,Linux/UNIX,25256d4b-bd15-4abc-bd52-def81d1f2ef1,0.0,USD,default,False,standard,No Upfront,[],"[{'Amount': 0.074, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,94608000,0.0,c5ad.xlarge,Linux/UNIX,94415ac4-fcce-4498-81c0-edc52153e86f,0.0,USD,default,False,convertible,No Upfront,[],"[{'Amount': 0.083, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,31536000,452.0,c5ad.xlarge,Linux/UNIX,0bae18e9-9cc0-4b10-a1f7-1996a78d20d4,0.0,USD,default,False,standard,Partial Upfront,[],"[{'Amount': 0.052, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,31536000,519.0,c5ad.xlarge,Linux/UNIX,f016fd42-4efe-499d-bdc8-aef70b44a81c,0.0,USD,default,False,convertible,Partial Upfront,[],"[{'Amount': 0.059, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,94608000,904.0,c5ad.xlarge,Linux/UNIX,7388a5e8-a5e1-4aba-993e-d670cfd938ba,0.0,USD,default,False,standard,Partial Upfront,[],"[{'Amount': 0.034, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,94608000,1013.0,c5ad.xlarge,Linux/UNIX,65f688e0-34db-4349-8597-c696ef79cb31,0.0,USD,default,False,convertible,Partial Upfront,[],"[{'Amount': 0.039, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,31536000,11868.0,c5d.12xlarge,Linux/UNIX,4fcec260-7e76-45dc-91ed-73db49260e50,0.0,USD,default,False,standard,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,94608000,22130.0,c5d.12xlarge,Linux/UNIX,d7ad3c4d-3e71-4afe-8b93-34a7835c9b9a,0.0,USD,default,False,standard,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,31536000,0.0,c5d.12xlarge,Linux/UNIX,d6e7ac9b-287f-4097-b649-9b967c03d386,0.0,USD,default,False,standard,No Upfront,[],"[{'Amount': 1.452, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,94608000,0.0,c5d.12xlarge,Linux/UNIX,3fcd25fd-2216-45c4-8d22-408091c8409d,0.0,USD,default,False,standard,No Upfront,[],"[{'Amount': 0.967, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,31536000,6055.0,c5d.12xlarge,Linux/UNIX,3211390b-be27-46fa-a2fd-2db462c1f16a,0.0,USD,default,False,standard,Partial Upfront,[],"[{'Amount': 0.691, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,94608000,11771.0,c5d.12xlarge,Linux/UNIX,7a1df9b5-d7d2-45f7-8793-24fc2ce9994f,0.0,USD,default,False,standard,Partial Upfront,[],"[{'Amount': 0.448, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,31536000,17801.0,c5d.18xlarge,Linux/UNIX,a564800e-ae56-47be-af74-8d7754741b52,0.0,USD,default,False,standard,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,31536000,20496.0,c5d.18xlarge,Linux/UNIX,63838929-1acf-433f-bcb2-8515763ce1c8,0.0,USD,default,False,convertible,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,94608000,33195.0,c5d.18xlarge,Linux/UNIX,53a14fd5-21ad-486e-a1ab-a6153b651774,0.0,USD,default,False,standard,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,94608000,39799.0,c5d.18xlarge,Linux/UNIX,62d95ce2-5171-4de5-8a56-f9eaef18a330,0.0,USD,default,False,convertible,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,31536000,0.0,c5d.18xlarge,Linux/UNIX,2fd48f21-c009-4bfd-a036-8be71d363a81,0.0,USD,default,False,standard,No Upfront,[],"[{'Amount': 2.177, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,31536000,0.0,c5d.18xlarge,Linux/UNIX,45b42e5f-2d93-4c68-a19e-aa8fa42144f8,0.0,USD,default,False,convertible,No Upfront,[],"[{'Amount': 2.507, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,94608000,0.0,c5d.18xlarge,Linux/UNIX,0e4e7344-e65c-43c6-8ac8-0bb038790a33,0.0,USD,default,False,standard,No Upfront,[],"[{'Amount': 1.451, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,94608000,0.0,c5d.18xlarge,Linux/UNIX,e836f8f3-d083-462e-9ada-d6f5b4504e5e,0.0,USD,default,False,convertible,No Upfront,[],"[{'Amount': 1.669, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,31536000,9082.0,c5d.18xlarge,Linux/UNIX,a04728f0-cb21-4e14-bcf7-e59326cc99e4,0.0,USD,default,False,standard,Partial Upfront,[],"[{'Amount': 1.037, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,31536000,10457.0,c5d.18xlarge,Linux/UNIX,df0a3526-8ddc-41ca-85c1-f08c5dfd64ee,0.0,USD,default,False,convertible,Partial Upfront,[],"[{'Amount': 1.194, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,94608000,17657.0,c5d.18xlarge,Linux/UNIX,705c6bdf-a232-445c-a437-c49be7f74c93,0.0,USD,default,False,standard,Partial Upfront,[],"[{'Amount': 0.672, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,94608000,20305.0,c5d.18xlarge,Linux/UNIX,7973373f-cac1-43c2-8c74-fa850b44dd1b,0.0,USD,default,False,convertible,Partial Upfront,[],"[{'Amount': 0.773, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,31536000,23735.0,c5d.24xlarge,Linux/UNIX,4aa974b7-e2ad-4e3a-a7d3-ee7eb911fdf8,0.0,USD,default,False,standard,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,94608000,44260.0,c5d.24xlarge,Linux/UNIX,c6ea7708-5a85-4876-9b9f-916d468294d0,0.0,USD,default,False,standard,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,31536000,0.0,c5d.24xlarge,Linux/UNIX,4a3a9714-9088-4140-9211-edf8fc115cbb,0.0,USD,default,False,standard,No Upfront,[],"[{'Amount': 2.903, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,94608000,0.0,c5d.24xlarge,Linux/UNIX,ad01e807-40fe-4ad9-ae39-036a427da404,0.0,USD,default,False,standard,No Upfront,[],"[{'Amount': 1.935, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,31536000,12110.0,c5d.24xlarge,Linux/UNIX,31311d1d-0c20-43d7-b5e8-7e3fc32ff629,0.0,USD,default,False,standard,Partial Upfront,[],"[{'Amount': 1.382, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,94608000,23542.0,c5d.24xlarge,Linux/UNIX,6918ffb6-e87e-48f5-ad8a-a624f6005c58,0.0,USD,default,False,standard,Partial Upfront,[],"[{'Amount': 0.896, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,31536000,1978.0,c5d.2xlarge,Linux/UNIX,42790c67-8b57-4569-b916-bfbec58e366f,0.0,USD,default,False,standard,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,31536000,2277.0,c5d.2xlarge,Linux/UNIX,09c2915b-5ba3-4a44-8273-8ce2c00c85d1,0.0,USD,default,False,convertible,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,94608000,3688.0,c5d.2xlarge,Linux/UNIX,30b37b8c-c3f2-4532-a7ed-077ade682a21,0.0,USD,default,False,standard,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,94608000,4422.0,c5d.2xlarge,Linux/UNIX,127b6cce-e788-4ac7-99e0-9d35473e66f5,0.0,USD,default,False,convertible,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,31536000,0.0,c5d.2xlarge,Linux/UNIX,763d5db3-fd01-4f5f-aaa5-894996dae3e2,0.0,USD,default,False,standard,No Upfront,[],"[{'Amount': 0.242, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,31536000,0.0,c5d.2xlarge,Linux/UNIX,95ae4358-ee79-4b14-af79-980ed6cc07e5,0.0,USD,default,False,convertible,No Upfront,[],"[{'Amount': 0.279, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,94608000,0.0,c5d.2xlarge,Linux/UNIX,d5d31543-3e3a-4caf-83b2-6ce991783585,0.0,USD,default,False,standard,No Upfront,[],"[{'Amount': 0.161, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,94608000,0.0,c5d.2xlarge,Linux/UNIX,bfcd8863-319e-4e00-8492-01ab750cda65,0.0,USD,default,False,convertible,No Upfront,[],"[{'Amount': 0.185, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,31536000,1009.0,c5d.2xlarge,Linux/UNIX,fb72b6bf-765b-4d7b-8c2a-ef3a7632d9fb,0.0,USD,default,False,standard,Partial Upfront,[],"[{'Amount': 0.115, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,31536000,1162.0,c5d.2xlarge,Linux/UNIX,74e96573-4269-4897-aaf0-3e9097baec99,0.0,USD,default,False,convertible,Partial Upfront,[],"[{'Amount': 0.133, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,94608000,1962.0,c5d.2xlarge,Linux/UNIX,367f2c65-4f2a-4522-b74f-747c3be0740e,0.0,USD,default,False,standard,Partial Upfront,[],"[{'Amount': 0.075, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,94608000,2256.0,c5d.2xlarge,Linux/UNIX,66ee6160-902d-41ae-903e-ba369ce3cbe4,0.0,USD,default,False,convertible,Partial Upfront,[],"[{'Amount': 0.086, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,31536000,3956.0,c5d.4xlarge,Linux/UNIX,f16ab487-bc06-4fcc-be76-bf0985019161,0.0,USD,default,False,standard,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,31536000,4555.0,c5d.4xlarge,Linux/UNIX,41136eb6-d81e-4f7d-8e47-0709f0b6fbec,0.0,USD,default,False,convertible,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,94608000,7377.0,c5d.4xlarge,Linux/UNIX,09877faa-38e0-4748-9930-69e3784e33c2,0.0,USD,default,False,standard,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,94608000,8844.0,c5d.4xlarge,Linux/UNIX,d168818d-3b11-4153-889f-d640c71c09ed,0.0,USD,default,False,convertible,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,31536000,0.0,c5d.4xlarge,Linux/UNIX,41abbe2b-aa17-4a47-b69d-f8e06b2a3f6c,0.0,USD,default,False,standard,No Upfront,[],"[{'Amount': 0.484, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,31536000,0.0,c5d.4xlarge,Linux/UNIX,55251ab6-f792-4a7e-8055-d1c81d01b3ed,0.0,USD,default,False,convertible,No Upfront,[],"[{'Amount': 0.557, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,94608000,0.0,c5d.4xlarge,Linux/UNIX,34d5342f-a9a5-4a87-96a2-972b09d0ea8f,0.0,USD,default,False,standard,No Upfront,[],"[{'Amount': 0.322, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,94608000,0.0,c5d.4xlarge,Linux/UNIX,9741e617-8fda-4cff-9288-d37bf94c259b,0.0,USD,default,False,convertible,No Upfront,[],"[{'Amount': 0.371, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,31536000,2018.0,c5d.4xlarge,Linux/UNIX,0a0506e9-6e9a-4f28-80b1-3e41cc01fa5f,0.0,USD,default,False,standard,Partial Upfront,[],"[{'Amount': 0.23, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,31536000,2324.0,c5d.4xlarge,Linux/UNIX,6c454f83-dc40-4433-8da7-967fb6cdaa30,0.0,USD,default,False,convertible,Partial Upfront,[],"[{'Amount': 0.265, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,94608000,3924.0,c5d.4xlarge,Linux/UNIX,26e6d13c-3220-46f5-809f-8b1f877c7a57,0.0,USD,default,False,standard,Partial Upfront,[],"[{'Amount': 0.149, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,94608000,4512.0,c5d.4xlarge,Linux/UNIX,e1fea29a-5594-4e09-9c4c-dc8567298f2f,0.0,USD,default,False,convertible,Partial Upfront,[],"[{'Amount': 0.172, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,31536000,8901.0,c5d.9xlarge,Linux/UNIX,e347641a-374b-419b-b2a7-83db0c6c644d,0.0,USD,default,False,standard,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,31536000,10248.0,c5d.9xlarge,Linux/UNIX,0e360787-76ee-41cd-a499-bd33b114971f,0.0,USD,default,False,convertible,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,94608000,16597.0,c5d.9xlarge,Linux/UNIX,609ba77f-342b-4239-baaf-782b6330cc1d,0.0,USD,default,False,standard,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,94608000,19899.0,c5d.9xlarge,Linux/UNIX,ecffe90f-4cd9-4b31-9c06-4d1dccd1db14,0.0,USD,default,False,convertible,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,31536000,0.0,c5d.9xlarge,Linux/UNIX,9abea2b6-d3fc-44ef-815b-bb4333ac7981,0.0,USD,default,False,standard,No Upfront,[],"[{'Amount': 1.089, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,31536000,0.0,c5d.9xlarge,Linux/UNIX,9c6d199f-2277-4586-a9eb-78413e897e74,0.0,USD,default,False,convertible,No Upfront,[],"[{'Amount': 1.253, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,94608000,0.0,c5d.9xlarge,Linux/UNIX,66fd9cdd-03f3-4358-9e59-b8167caab874,0.0,USD,default,False,standard,No Upfront,[],"[{'Amount': 0.726, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,94608000,0.0,c5d.9xlarge,Linux/UNIX,72962173-542d-4617-b839-86fcf246df8c,0.0,USD,default,False,convertible,No Upfront,[],"[{'Amount': 0.834, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,31536000,4541.0,c5d.9xlarge,Linux/UNIX,8399600a-528b-4791-b4c8-a58df41ec2b1,0.0,USD,default,False,standard,Partial Upfront,[],"[{'Amount': 0.518, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,31536000,5229.0,c5d.9xlarge,Linux/UNIX,26b94fda-a05e-476a-b5d4-7465951c3c29,0.0,USD,default,False,convertible,Partial Upfront,[],"[{'Amount': 0.597, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,94608000,8828.0,c5d.9xlarge,Linux/UNIX,42057311-3699-4808-a5d8-fd252a0e5cd0,0.0,USD,default,False,standard,Partial Upfront,[],"[{'Amount': 0.336, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,94608000,10153.0,c5d.9xlarge,Linux/UNIX,da0f98ce-f77d-48e3-8454-6e95dc1e5322,0.0,USD,default,False,convertible,Partial Upfront,[],"[{'Amount': 0.386, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,31536000,494.0,c5d.large,Linux/UNIX,1b7e9d43-f7db-4e0e-aebf-d738be34dda8,0.0,USD,default,False,standard,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,31536000,569.0,c5d.large,Linux/UNIX,4229dc03-a26e-4baa-910c-c944edbb4a35,0.0,USD,default,False,convertible,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,94608000,922.0,c5d.large,Linux/UNIX,5da97b21-e4ed-408c-a842-9c8fac2cf77f,0.0,USD,default,False,standard,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,94608000,1106.0,c5d.large,Linux/UNIX,b3413acf-1d20-44d8-bc9b-1dafa1a6b9c6,0.0,USD,default,False,convertible,All Upfront,[],"[{'Amount': 0.0, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,31536000,0.0,c5d.large,Linux/UNIX,dac19cc9-d3e6-4625-8780-8c67b33ba8ad,0.0,USD,default,False,standard,No Upfront,[],"[{'Amount': 0.06, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,31536000,0.0,c5d.large,Linux/UNIX,cdc94f64-9df9-4947-8f49-898894076522,0.0,USD,default,False,convertible,No Upfront,[],"[{'Amount': 0.07, 'Frequency': 'Hourly'}]",Availability Zone
us-east-1b,94608000,0.0,c5d.large,Linux/UNIX,b7de2968-7271-4afc-95da-235fa6ecd0f8,0.0,USD,default,False,standard,No Upfront,[],"[{'Amount': 0.04, 'Frequency': 'Hourly'}]",Availability Zone
